experiment_id,candidate_id,level,metric,unit,n,mean,median,cv_pct,mad,max,min,sample_sd
config_search_v1,expert-seq256-bt8192-chunk,L0,tpot_ms_lower,ms,1,8.605840386395638,8.605840386395638,0.0,0.0,8.605840386395638,8.605840386395638,0.0
config_search_v1,expert-seq256-bt8192-chunk,L0,tpot_ms_upper,ms,1,25.275420977366718,25.275420977366718,0.0,0.0,25.275420977366718,25.275420977366718,0.0
config_search_v1,expert-seq256-bt8192-chunk,L0,ttft_ms,ms,1,1343.7275424992033,1343.7275424992033,0.0,0.0,1343.7275424992033,1343.7275424992033,0.0
config_search_v1,expert-seq256-bt8192-chunk,L0,ttft_ms_lower,ms,1,682.6135915895953,682.6135915895953,0.0,0.0,682.6135915895953,682.6135915895953,0.0
config_search_v1,expert-seq256-bt8192-chunk,L0,ttft_ms_upper,ms,1,2004.8414934088114,2004.8414934088114,0.0,0.0,2004.8414934088114,2004.8414934088114,0.0
config_search_v1,expert-seq256-bt8192-chunk,L1,avg_power_w,W,3,621.9213757356546,622.4195551129759,1.2137576163378665,6.789009702859175,629.2085648158351,614.1360072781529,7.548618065624748
config_search_v1,expert-seq256-bt8192-chunk,L1,benchmark_duration_s,s,3,4.83,4.85,0.9024635493873007,0.010000000000000675,4.86,4.78,0.04358898943540662
config_search_v1,expert-seq256-bt8192-chunk,L1,energy_j,J,3,3035.9576666666667,3059.557,1.696090752312935,11.864000000000033,3071.421,2976.895,51.492597228468895
config_search_v1,expert-seq256-bt8192-chunk,L1,energy_j_per_1k_output_tokens,J/1k_tokens,3,370.6003011067708,373.4810791015625,1.6960907523129385,1.4482421875,374.9293212890625,363.3905029296875,6.285717435115845
config_search_v1,expert-seq256-bt8192-chunk,L1,energy_j_per_1k_tokens,J/1k_tokens,3,370.6003011067708,373.4810791015625,1.6960907523129385,1.4482421875,374.9293212890625,363.3905029296875,6.285717435115845
config_search_v1,expert-seq256-bt8192-chunk,L1,energy_j_per_1k_total_tokens,J/1k_tokens,3,21.800017712162994,21.969475241268384,1.6960907523129398,0.0851907169117645,22.05466595818015,21.375911937040442,0.3697480844185795
config_search_v1,expert-seq256-bt8192-chunk,L1,failed_requests,,3,0.0,0.0,,0.0,0.0,0.0,0.0
config_search_v1,expert-seq256-bt8192-chunk,L1,input_tokens,,3,131072.0,131072.0,0.0,0.0,131072.0,131072.0,0.0
config_search_v1,expert-seq256-bt8192-chunk,L1,j_per_output_token,J/token,3,0.37060030110677084,0.3734810791015625,1.696090752312935,0.001448242187500004,0.3749293212890625,0.3633905029296875,0.006285717435115832
config_search_v1,expert-seq256-bt8192-chunk,L1,j_per_total_token,J/token,3,0.02180001771216299,0.021969475241268382,1.6960907523129354,8.519071691176494e-05,0.022054665958180147,0.021375911937040443,0.0003697480844185784
config_search_v1,expert-seq256-bt8192-chunk,L1,mean_e2el_ms,ms,3,2397.47,2406.89,0.8766670917897803,5.2400000000002365,2412.13,2373.39,21.017830525532446
config_search_v1,expert-seq256-bt8192-chunk,L1,mean_itl_ms,ms,3,12.016666666666666,11.91,1.6100717737510626,0.009999999999999787,12.24,11.9,0.19347695814575266
config_search_v1,expert-seq256-bt8192-chunk,L1,mean_tpot_ms,ms,3,12.016666666666666,11.91,1.6100717737510626,0.009999999999999787,12.24,11.9,0.19347695814575266
config_search_v1,expert-seq256-bt8192-chunk,L1,mean_ttft_ms,ms,3,871.3366666666667,895.41,5.17269190798953,3.8500000000000227,899.26,819.34,45.07156124801237
config_search_v1,expert-seq256-bt8192-chunk,L1,measurement_window_ms,ms,3,4881.42646033278,4881.403673993191,0.6995576289053239,34.11420599150006,4915.58623900346,4847.289468001691,34.14839120266108
config_search_v1,expert-seq256-bt8192-chunk,L1,output_throughput_tok_s,tokens/s,3,1695.6499999999999,1688.08,0.9280029711990199,2.949999999999818,1713.74,1685.13,15.73568238113618
config_search_v1,expert-seq256-bt8192-chunk,L1,output_tokens,,3,8192.0,8192.0,0.0,0.0,8192.0,8192.0,0.0
config_search_v1,expert-seq256-bt8192-chunk,L1,p50_e2el_ms,ms,3,2342.78,2335.89,0.617352840095173,2.8399999999996908,2359.4,2333.05,14.463218867181697
config_search_v1,expert-seq256-bt8192-chunk,L1,p50_itl_ms,ms,3,7.473333333333334,7.47,0.07725471933849215,0.0,7.48,7.47,0.005773502691896647
config_search_v1,expert-seq256-bt8192-chunk,L1,p50_tpot_ms,ms,3,12.33,12.49,2.3181842543319475,0.009999999999999787,12.5,12.0,0.2858321185591291
config_search_v1,expert-seq256-bt8192-chunk,L1,p50_ttft_ms,ms,3,912.2366666666667,923.61,2.9139531158145253,7.6299999999999955,931.24,881.86,26.5821487719359
config_search_v1,expert-seq256-bt8192-chunk,L1,p95_e2el_ms,ms,3,2685.616666666667,2583.16,6.882736117483303,8.4699999999998,2899.0,2574.69,184.84390829381783
config_search_v1,expert-seq256-bt8192-chunk,L1,p95_itl_ms,ms,3,9.096666666666666,9.2,2.8673360438973354,0.08999999999999986,9.29,8.8,0.2608320021265276
config_search_v1,expert-seq256-bt8192-chunk,L1,p95_tpot_ms,ms,3,17.176666666666666,17.14,0.4741623024595579,0.019999999999999574,17.27,17.12,0.08144527815247006
config_search_v1,expert-seq256-bt8192-chunk,L1,p95_ttft_ms,ms,3,1491.64,1492.4,0.4740218891139045,5.899999999999864,1498.3,1484.22,7.070700106778647
config_search_v1,expert-seq256-bt8192-chunk,L1,p99_e2el_ms,ms,3,2752.4933333333333,2599.07,9.918606487603817,8.360000000000127,3067.7,2590.71,273.0089823308626
config_search_v1,expert-seq256-bt8192-chunk,L1,p99_itl_ms,ms,3,181.26333333333332,181.49,1.8678324714220318,3.039999999999992,184.53,177.77,3.385695398781955
config_search_v1,expert-seq256-bt8192-chunk,L1,p99_tpot_ms,ms,3,17.426666666666666,17.4,0.5889366609923726,0.05999999999999872,17.54,17.34,0.10263202878893746
config_search_v1,expert-seq256-bt8192-chunk,L1,p99_ttft_ms,ms,3,1549.0133333333333,1562.79,1.9337265096993832,6.809999999999945,1569.6,1514.65,29.953681465444742
config_search_v1,expert-seq256-bt8192-chunk,L1,request_throughput_req_s,requests/s,3,13.25,13.19,0.9181528347619989,0.019999999999999574,13.39,13.17,0.12165525060596487
config_search_v1,expert-seq256-bt8192-chunk,L1,successful_requests,,3,64.0,64.0,0.0,0.0,64.0,64.0,0.0
config_search_v1,expert-seq256-bt8192-chunk,L1,throughput_tok_s,tokens/s,3,1695.6499999999999,1688.08,0.9280029711990199,2.949999999999818,1713.74,1685.13,15.73568238113618
config_search_v1,expert-seq256-bt8192-chunk,L1,total_throughput_tok_s,tokens/s,3,28826.0,28697.33,0.9280110870064602,50.19000000000233,29133.53,28647.14,267.5084759404822
config_search_v1,expert-seq256-bt8192-chunk,L1,tpot_ms,ms,3,17.176666666666666,17.14,0.4741623024595579,0.019999999999999574,17.27,17.12,0.08144527815247006
config_search_v1,expert-seq256-bt8192-chunk,L1,trial_elapsed_ms,ms,3,18371.862440670764,18365.56910900981,0.6252057408168267,105.29256300651468,18489.74166699918,18260.276546003297,114.86193867404398
config_search_v1,expert-seq256-bt8192-chunk,L1,ttft_ms,ms,3,1491.64,1492.4,0.4740218891139045,5.899999999999864,1498.3,1484.22,7.070700106778647
config_search_v1,expert-seq256-bt8192-chunk,L4,avg_power_w,W,3,641.8808727908125,641.5796936324844,0.22447114862080997,0.9652636039760409,643.448494711445,640.6144300285083,1.440837367930817
config_search_v1,expert-seq256-bt8192-chunk,L4,benchmark_duration_s,s,3,18.876666666666665,18.91,0.40112366913652164,0.019999999999999574,18.93,18.79,0.07571877794400407
config_search_v1,expert-seq256-bt8192-chunk,L4,energy_j,J,3,12167.293,12161.27,0.12168476388170313,4.822000000000116,12184.161,12156.448,14.805741757844991
config_search_v1,expert-seq256-bt8192-chunk,L4,energy_j_per_1k_output_tokens,J/1k_tokens,3,371.3163146972656,371.13250732421875,0.12168476388170453,0.14715576171875,371.8310852050781,370.9853515625,0.4518353807936146
config_search_v1,expert-seq256-bt8192-chunk,L4,energy_j_per_1k_tokens,J/1k_tokens,3,371.3163146972656,371.13250732421875,0.12168476388170453,0.14715576171875,371.8310852050781,370.9853515625,0.4518353807936146
config_search_v1,expert-seq256-bt8192-chunk,L4,energy_j_per_1k_total_tokens,J/1k_tokens,3,21.842136158662683,21.831323960248163,0.1216847638817082,0.008656221277576037,21.872416776769303,21.822667738970587,0.026578551811389895
config_search_v1,expert-seq256-bt8192-chunk,L4,failed_requests,,3,0.0,0.0,,0.0,0.0,0.0,0.0
config_search_v1,expert-seq256-bt8192-chunk,L4,input_tokens,,3,524288.0,524288.0,0.0,0.0,524288.0,524288.0,0.0
config_search_v1,expert-seq256-bt8192-chunk,L4,j_per_output_token,J/token,3,0.3713163146972656,0.37113250732421876,0.12168476388170313,0.00014715576171875355,0.3718310852050781,0.3709853515625,0.00045183538079360936
config_search_v1,expert-seq256-bt8192-chunk,L4,j_per_total_token,J/token,3,0.021842136158662682,0.021831323960248162,0.12168476388169844,8.656221277571902e-06,0.0218724167767693,0.02182266773897059,2.657855181138776e-05
config_search_v1,expert-seq256-bt8192-chunk,L4,mean_e2el_ms,ms,3,2353.01,2357.65,0.38351119363752084,1.1199999999998909,2358.77,2342.61,9.02405673741023
config_search_v1,expert-seq256-bt8192-chunk,L4,mean_itl_ms,ms,3,12.563333333333333,12.49,1.5193036139262808,0.07000000000000028,12.78,12.42,0.1908751773629384
config_search_v1,expert-seq256-bt8192-chunk,L4,mean_tpot_ms,ms,3,12.56,12.48,1.5356131785020595,0.0600000000000005,12.78,12.42,0.19287301521985867
config_search_v1,expert-seq256-bt8192-chunk,L4,mean_ttft_ms,ms,3,757.8766666666667,772.64,4.425218136676189,8.860000000000014,781.5,719.49,33.537695706970275
config_search_v1,expert-seq256-bt8192-chunk,L4,measurement_window_ms,ms,3,18955.75136199962,18976.231926993933,0.25696611146854365,14.644999013398774,18990.87692600733,18900.145232997602,48.70985717457593
config_search_v1,expert-seq256-bt8192-chunk,L4,output_throughput_tok_s,tokens/s,3,1736.0533333333333,1732.6,0.4074383286326243,1.2300000000000182,1744.19,1731.37,7.073346685504295
config_search_v1,expert-seq256-bt8192-chunk,L4,output_tokens,,3,32768.0,32768.0,0.0,0.0,32768.0,32768.0,0.0
config_search_v1,expert-seq256-bt8192-chunk,L4,p50_e2el_ms,ms,3,2344.3766666666666,2348.36,0.4586867532356433,4.210000000000036,2352.57,2332.2,10.753345215947332
config_search_v1,expert-seq256-bt8192-chunk,L4,p50_itl_ms,ms,3,7.48,7.48,0.0,0.0,7.48,7.48,0.0
config_search_v1,expert-seq256-bt8192-chunk,L4,p50_tpot_ms,ms,3,12.323333333333332,12.28,1.9311137948175885,0.16999999999999993,12.58,12.11,0.23797758998135413
config_search_v1,expert-seq256-bt8192-chunk,L4,p50_ttft_ms,ms,3,784.4766666666666,814.18,8.074608928445691,13.330000000000041,827.51,711.74,63.34342296823981
config_search_v1,expert-seq256-bt8192-chunk,L4,p95_e2el_ms,ms,3,2523.9500000000003,2525.19,1.1216693842398546,26.429999999999836,2551.62,2495.04,28.310374423521814
config_search_v1,expert-seq256-bt8192-chunk,L4,p95_itl_ms,ms,3,11.293333333333335,11.55,12.0712250368992,0.9599999999999991,12.51,9.82,1.3632436808338166
config_search_v1,expert-seq256-bt8192-chunk,L4,p95_tpot_ms,ms,3,17.256666666666664,17.25,0.12062966966194279,0.010000000000001563,17.28,17.24,0.02081665999466259
config_search_v1,expert-seq256-bt8192-chunk,L4,p95_ttft_ms,ms,3,1339.2966666666666,1343.6,0.6953780657380264,2.0800000000001546,1345.68,1328.61,9.31317525516053
config_search_v1,expert-seq256-bt8192-chunk,L4,p99_e2el_ms,ms,3,2690.306666666667,2673.28,6.830913839194516,157.64000000000033,2882.0,2515.64,183.77253041010604
config_search_v1,expert-seq256-bt8192-chunk,L4,p99_itl_ms,ms,3,179.67333333333332,179.26,0.7665735956240006,0.7099999999999795,181.21,178.55,1.3773283317108294
config_search_v1,expert-seq256-bt8192-chunk,L4,p99_tpot_ms,ms,3,17.523333333333333,17.59,1.0245564397561515,0.07000000000000028,17.66,17.32,0.17953644012660294
config_search_v1,expert-seq256-bt8192-chunk,L4,p99_ttft_ms,ms,3,1479.6000000000001,1480.58,1.1058411839788111,14.870000000000118,1495.45,1462.77,16.362026158150492
config_search_v1,expert-seq256-bt8192-chunk,L4,request_throughput_req_s,requests/s,3,13.566666666666668,13.54,0.4059634310038959,0.009999999999999787,13.63,13.53,0.05507570547286189
config_search_v1,expert-seq256-bt8192-chunk,L4,successful_requests,,3,256.0,256.0,0.0,0.0,256.0,256.0,0.0
config_search_v1,expert-seq256-bt8192-chunk,L4,throughput_tok_s,tokens/s,3,1736.0533333333333,1732.6,0.4074383286326243,1.2300000000000182,1744.19,1731.37,7.073346685504295
config_search_v1,expert-seq256-bt8192-chunk,L4,total_throughput_tok_s,tokens/s,3,29512.896666666667,29454.2,0.4073185899707124,20.889999999999418,29651.18,29433.31,120.21151456218006
config_search_v1,expert-seq256-bt8192-chunk,L4,tpot_ms,ms,3,17.256666666666664,17.25,0.12062966966194279,0.010000000000001563,17.28,17.24,0.02081665999466259
config_search_v1,expert-seq256-bt8192-chunk,L4,trial_elapsed_ms,ms,3,34060.36557199938,33965.89878300438,0.5537351242545826,28.23676500702277,34277.535914996406,33937.662017997354,188.6042076216758
config_search_v1,expert-seq256-bt8192-chunk,L4,ttft_ms,ms,3,1339.2966666666666,1343.6,0.6953780657380264,2.0800000000001546,1345.68,1328.61,9.31317525516053
config_search_v1,seq16-bt2048-chunk,L0,avg_power_per_gpu_w,W,1,614.9511864909232,614.9511864909232,0.0,0.0,614.9511864909232,614.9511864909232,0.0
config_search_v1,seq16-bt2048-chunk,L0,avg_power_w,W,1,614.9511864909232,614.9511864909232,0.0,0.0,614.9511864909232,614.9511864909232,0.0
config_search_v1,seq16-bt2048-chunk,L0,capacity_tok_s,tokens/s,1,1226.9306661213977,1226.9306661213977,0.0,0.0,1226.9306661213977,1226.9306661213977,0.0
config_search_v1,seq16-bt2048-chunk,L0,duration_s,s,1,26.70729561564141,26.70729561564141,0.0,0.0,26.70729561564141,26.70729561564141,0.0
config_search_v1,seq16-bt2048-chunk,L0,energy_j,J,1,16423.683126802516,16423.683126802516,0.0,0.0,16423.683126802516,16423.683126802516,0.0
config_search_v1,seq16-bt2048-chunk,L0,energy_j_per_1k_output_tokens,J/1k_tokens,1,501.2110329224401,501.2110329224401,0.0,0.0,501.2110329224401,501.2110329224401,0.0
config_search_v1,seq16-bt2048-chunk,L0,energy_j_per_1k_output_tokens_lower,J/1k_tokens,1,233.56434134185707,233.56434134185707,0.0,0.0,233.56434134185707,233.56434134185707,0.0
config_search_v1,seq16-bt2048-chunk,L0,energy_j_per_1k_output_tokens_upper,J/1k_tokens,1,768.8577245030232,768.8577245030232,0.0,0.0,768.8577245030232,768.8577245030232,0.0
config_search_v1,seq16-bt2048-chunk,L0,energy_j_per_1k_tokens,J/1k_tokens,1,501.2110329224401,501.2110329224401,0.0,0.0,501.2110329224401,501.2110329224401,0.0
config_search_v1,seq16-bt2048-chunk,L0,energy_j_per_1k_tokens_lower,J/1k_tokens,1,233.56434134185707,233.56434134185707,0.0,0.0,233.56434134185707,233.56434134185707,0.0
config_search_v1,seq16-bt2048-chunk,L0,energy_j_per_1k_tokens_upper,J/1k_tokens,1,768.8577245030232,768.8577245030232,0.0,0.0,768.8577245030232,768.8577245030232,0.0
config_search_v1,seq16-bt2048-chunk,L0,energy_j_per_1k_total_tokens,J/1k_tokens,1,29.483001936614123,29.483001936614123,0.0,0.0,29.483001936614123,29.483001936614123,0.0
config_search_v1,seq16-bt2048-chunk,L0,estimated_memory_gib,GiB,1,20.034104585647583,20.034104585647583,0.0,0.0,20.034104585647583,20.034104585647583,0.0
config_search_v1,seq16-bt2048-chunk,L0,gpu_energy_j,J,1,16423.683126802516,16423.683126802516,0.0,0.0,16423.683126802516,16423.683126802516,0.0
config_search_v1,seq16-bt2048-chunk,L0,j_per_output_token,J/token,1,0.5012110329224401,0.5012110329224401,0.0,0.0,0.5012110329224401,0.5012110329224401,0.0
config_search_v1,seq16-bt2048-chunk,L0,j_per_total_token,J/token,1,0.02948300193661412,0.02948300193661412,0.0,0.0,0.02948300193661412,0.02948300193661412,0.0
config_search_v1,seq16-bt2048-chunk,L0,relative_uncertainty,,1,0.534,0.534,0.0,0.0,0.534,0.534,0.0
config_search_v1,seq16-bt2048-chunk,L0,request_throughput_req_s,requests/s,1,9.58539582907342,9.58539582907342,0.0,0.0,9.58539582907342,9.58539582907342,0.0
config_search_v1,seq16-bt2048-chunk,L0,throughput_tok_s,tokens/s,1,1226.9306661213977,1226.9306661213977,0.0,0.0,1226.9306661213977,1226.9306661213977,0.0
config_search_v1,seq16-bt2048-chunk,L0,throughput_tok_s_lower,,1,571.7496904125713,571.7496904125713,0.0,0.0,571.7496904125713,571.7496904125713,0.0
config_search_v1,seq16-bt2048-chunk,L0,throughput_tok_s_upper,,1,1882.1116418302242,1882.1116418302242,0.0,0.0,1882.1116418302242,1882.1116418302242,0.0
config_search_v1,seq16-bt2048-chunk,L0,total_gpu_power_w,W,1,614.9511864909232,614.9511864909232,0.0,0.0,614.9511864909232,614.9511864909232,0.0
config_search_v1,seq16-bt2048-chunk,L0,tpot_ms,ms,1,12.451191922925213,12.451191922925213,0.0,0.0,12.451191922925213,12.451191922925213,0.0
config_search_v1,seq16-bt2048-chunk,L0,tpot_ms_lower,ms,1,5.802255436083149,5.802255436083149,0.0,0.0,5.802255436083149,5.802255436083149,0.0
config_search_v1,seq16-bt2048-chunk,L0,tpot_ms_upper,ms,1,19.100128409767276,19.100128409767276,0.0,0.0,19.100128409767276,19.100128409767276,0.0
config_search_v1,seq16-bt2048-chunk,L0,ttft_ms,ms,1,886.8789991715206,886.8789991715206,0.0,0.0,886.8789991715206,886.8789991715206,0.0
config_search_v1,seq16-bt2048-chunk,L0,ttft_ms_lower,ms,1,413.28561361392855,413.28561361392855,0.0,0.0,413.28561361392855,413.28561361392855,0.0
config_search_v1,seq16-bt2048-chunk,L0,ttft_ms_upper,ms,1,1360.4723847291127,1360.4723847291127,0.0,0.0,1360.4723847291127,1360.4723847291127,0.0
config_search_v1,seq16-bt2048-chunk,L1,avg_power_w,W,3,598.2105629756066,597.5479512514723,0.7343252466274682,3.3612516923865314,602.8970381162618,594.1866995590858,4.392811191922189
config_search_v1,seq16-bt2048-chunk,L1,benchmark_duration_s,s,3,6.206666666666667,6.21,0.09302098859123739,0.0,6.21,6.2,0.005773502691896135
config_search_v1,seq16-bt2048-chunk,L1,energy_j,J,3,3769.1216666666664,3777.163,0.44341908552296894,3.130999999999858,3780.294,3749.908,16.713004826581418
config_search_v1,seq16-bt2048-chunk,L1,energy_j_per_1k_output_tokens,J/1k_tokens,3,460.0978597005208,461.0794677734375,0.4434190855229686,0.3822021484375,461.461669921875,457.75244140625,2.0401617219948003
config_search_v1,seq16-bt2048-chunk,L1,energy_j_per_1k_tokens,J/1k_tokens,3,460.0978597005208,461.0794677734375,0.4434190855229686,0.3822021484375,461.461669921875,457.75244140625,2.0401617219948003
config_search_v1,seq16-bt2048-chunk,L1,energy_j_per_1k_total_tokens,J/1k_tokens,3,27.064579982383577,27.122321633731616,0.4434190855229645,0.02248247931985503,27.14480411305147,26.92661420036765,0.12000951305851656
config_search_v1,seq16-bt2048-chunk,L1,failed_requests,,3,0.0,0.0,,0.0,0.0,0.0,0.0
config_search_v1,seq16-bt2048-chunk,L1,input_tokens,,3,131072.0,131072.0,0.0,0.0,131072.0,131072.0,0.0
config_search_v1,seq16-bt2048-chunk,L1,j_per_output_token,J/token,3,0.4600978597005208,0.4610794677734375,0.44341908552296894,0.0003822021484374827,0.461461669921875,0.45775244140625,0.002040161721994802
config_search_v1,seq16-bt2048-chunk,L1,j_per_total_token,J/token,3,0.02706457998238358,0.027122321633731617,0.4434190855229651,2.2482479319851922e-05,0.02714480411305147,0.026926614200367648,0.00012000951305851673
config_search_v1,seq16-bt2048-chunk,L1,mean_e2el_ms,ms,3,2758.0166666666664,2758.24,0.047474829611516625,0.9600000000000364,2759.2,2756.61,1.3093637131572304
config_search_v1,seq16-bt2048-chunk,L1,mean_itl_ms,ms,3,10.393333333333333,10.39,0.14697163870929256,0.009999999999999787,10.41,10.38,0.01527525231651914
config_search_v1,seq16-bt2048-chunk,L1,mean_tpot_ms,ms,3,10.393333333333333,10.39,0.14697163870929256,0.009999999999999787,10.41,10.38,0.01527525231651914
config_search_v1,seq16-bt2048-chunk,L1,mean_ttft_ms,ms,3,1438.14,1437.62,0.0839379610514852,0.33999999999991815,1439.52,1437.28,1.2071453930658291
config_search_v1,seq16-bt2048-chunk,L1,measurement_window_ms,ms,3,6300.770723328848,6310.992828992312,0.42757870436570083,10.111598006915301,6321.104426999227,6270.214913995005,26.940753823862885
config_search_v1,seq16-bt2048-chunk,L1,output_throughput_tok_s,tokens/s,3,1320.0233333333333,1319.97,0.05087714253509715,0.5899999999999181,1320.72,1319.38,0.6715901527965406
config_search_v1,seq16-bt2048-chunk,L1,output_tokens,,3,8192.0,8192.0,0.0,0.0,8192.0,8192.0,0.0
config_search_v1,seq16-bt2048-chunk,L1,p50_e2el_ms,ms,3,3008.72,3007.52,0.16615736717209412,3.0900000000001455,3014.21,3004.43,4.99920993758023
config_search_v1,seq16-bt2048-chunk,L1,p50_itl_ms,ms,3,6.933333333333334,6.93,0.08327167344081703,0.0,6.94,6.93,0.005773502691896647
config_search_v1,seq16-bt2048-chunk,L1,p50_tpot_ms,ms,3,10.793333333333335,10.8,0.1928659048300977,0.009999999999999787,10.81,10.77,0.02081665999466188
config_search_v1,seq16-bt2048-chunk,L1,p50_ttft_ms,ms,3,1641.3433333333332,1642.27,0.2545355604644466,2.7100000000000364,1644.98,1636.78,4.177802452645829
config_search_v1,seq16-bt2048-chunk,L1,p95_e2el_ms,ms,3,3575.6766666666667,3574.23,0.07300192729075043,0.11999999999989086,3578.69,3574.11,2.610312880352329
config_search_v1,seq16-bt2048-chunk,L1,p95_itl_ms,ms,3,44.02333333333333,44.05,0.2331309808183667,0.060000000000002274,44.11,43.91,0.10263202878893896
config_search_v1,seq16-bt2048-chunk,L1,p95_tpot_ms,ms,3,11.37,11.36,0.15233516337457723,0.0,11.39,11.36,0.01732050807568943
config_search_v1,seq16-bt2048-chunk,L1,p95_ttft_ms,ms,3,2204.116666666667,2200.2,0.35311240053869525,1.1299999999996544,2213.08,2199.07,7.783009272340138
config_search_v1,seq16-bt2048-chunk,L1,p99_e2el_ms,ms,3,3689.193333333333,3688.74,0.113262824586272,3.4799999999995634,3693.58,3685.26,4.178484573781774
config_search_v1,seq16-bt2048-chunk,L1,p99_itl_ms,ms,3,46.99333333333334,47.06,0.32225327540362064,0.03999999999999915,47.1,46.82,0.15143755588800814
config_search_v1,seq16-bt2048-chunk,L1,p99_tpot_ms,ms,3,11.410000000000002,11.41,0.17528483786152121,0.019999999999999574,11.43,11.39,0.019999999999999574
config_search_v1,seq16-bt2048-chunk,L1,p99_ttft_ms,ms,3,2303.693333333333,2301.43,0.19511666877957054,0.6499999999996362,2308.87,2300.78,4.494889690897048
config_search_v1,seq16-bt2048-chunk,L1,request_throughput_req_s,requests/s,3,10.313333333333334,10.31,0.05598095693499806,0.0,10.32,10.31,0.005773502691896135
config_search_v1,seq16-bt2048-chunk,L1,successful_requests,,3,64.0,64.0,0.0,0.0,64.0,64.0,0.0
